OrderDate,UserID,Product,Quantity,Price
2023-10-17T11:48:24.739Z,398,Laptop,4,947.35
2024-04-02T11:48:24.739Z,708,Laptop,2,1859.08
2024-02-19T11:48:24.739Z,448,Smartphone,5,1558.23
2024-08-12T11:48:24.739Z,517,Tablet,5,1590.59
2024-05-23T11:48:24.739Z,428,Smartphone,5,1234.4
2023-12-01T11:48:24.739Z,479,Smartwatch,1,283.06
2024-09-20T11:48:24.739Z,776,Headphones,4,726.09
2024-01-16T11:48:24.739Z,172,Laptop,2,177.13
2023-10-21T11:48:24.739Z,183,Smartphone,4,884.04
2024-04-04T11:48:24.739Z,264,Tablet,5,286.14
2023-11-06T11:48:24.739Z,921,Tablet,3,1717.66
2024-07-31T11:48:24.739Z,943,Smartwatch,5,510.94
2024-05-22T11:48:24.739Z,894,Tablet,4,1844.15
2023-11-27T11:48:24.739Z,130,Headphones,4,643.22
2024-09-30T11:48:24.739Z,45,Headphones,5,1088.8
2024-07-01T11:48:24.739Z,595,Smartphone,5,240.37
2023-11-24T11:48:24.739Z,700,Headphones,2,986.28
2023-12-31T11:48:24.739Z,8,Laptop,5,1273.86
2023-12-23T11:48:24.739Z,518,Smartphone,2,432.59
2024-01-14T11:48:24.739Z,267,Laptop,1,1873.68
2024-04-19T11:48:24.739Z,728,Smartwatch,4,601.0
2023-11-10T11:48:24.739Z,790,Laptop,5,886.87
2024-05-17T11:48:24.739Z,538,Smartwatch,1,1160.01
2023-11-24T11:48:24.739Z,12,Tablet,5,469.95
2024-09-03T11:48:24.739Z,618,Smartwatch,3,1256.62
2024-01-16T11:48:24.739Z,799,Laptop,3,1425.48
2024-06-06T11:48:24.739Z,659,Laptop,2,1034.46
2024-05-27T11:48:24.739Z,364,Headphones,5,576.3
2024-10-10T11:48:24.739Z,378,Smartwatch,3,1762.68
2024-09-06T11:48:24.739Z,63,Smartwatch,1,1603.79
2024-02-08T11:48:24.739Z,399,Laptop,2,1986.04
2024-06-16T11:48:24.739Z,949,Tablet,4,1709.47
2024-10-02T11:48:24.739Z,171,Smartphone,3,1310.57
2024-06-01T11:48:24.739Z,97,Smartphone,2,277.61
2024-08-09T11:48:24.739Z,948,Headphones,1,1459.72
2024-05-13T11:48:24.739Z,449,Smartphone,2,567.13
2024-05-23T11:48:24.739Z,108,Headphones,5,378.47
2023-11-22T11:48:24.739Z,845,Tablet,5,1992.95
2023-10-15T11:48:24.739Z,719,Tablet,5,807.74
2024-08-07T11:48:24.739Z,70,Smartwatch,1,1459.32
2024-04-16T11:48:24.739Z,778,Laptop,3,728.85
2024-04-02T11:48:24.739Z,395,Headphones,1,788.4
2024-08-20T11:48:24.739Z,57,Tablet,3,1785.79
2024-09-22T11:48:24.739Z,913,Smartwatch,3,350.89
2024-01-29T11:48:24.739Z,504,Tablet,1,704.91
2024-07-11T11:48:24.739Z,197,Tablet,1,1144.34
2024-01-27T11:48:24.739Z,412,Laptop,4,167.12
2023-11-27T11:48:24.739Z,21,Tablet,4,468.76
2024-02-02T11:48:24.739Z,433,Smartphone,3,1945.84
2024-09-05T11:48:24.739Z,24,Smartwatch,5,1411.12
2023-12-09T11:48:24.739Z,951,Laptop,5,1435.75
2023-12-02T11:48:24.739Z,1,Headphones,5,1052.09
2024-09-10T11:48:24.739Z,499,Laptop,2,485.62
2024-04-30T11:48:24.739Z,944,Smartwatch,1,419.84
2024-10-11T11:48:24.739Z,885,Laptop,1,1391.19
2024-05-20T11:48:24.739Z,499,Laptop,3,580.13
2024-01-18T11:48:24.739Z,242,Laptop,1,1337.55
2023-12-27T11:48:24.739Z,606,Tablet,2,1342.05
2024-04-05T11:48:24.739Z,76,Smartwatch,1,238.96
2024-06-07T11:48:24.739Z,845,Headphones,5,1266.36
2024-09-25T11:48:24.739Z,726,Smartphone,2,356.07
2024-03-08T11:48:24.739Z,835,Headphones,3,1714.04
2024-02-21T11:48:24.739Z,140,Laptop,5,889.44
2024-04-26T11:48:24.739Z,778,Smartphone,4,1584.4
2024-07-02T11:48:24.739Z,870,Laptop,4,1211.35
2024-08-22T11:48:24.739Z,180,Headphones,2,753.66
2024-08-06T11:48:24.739Z,992,Tablet,3,925.59
2023-10-31T11:48:24.739Z,634,Tablet,4,1946.85
2024-01-18T11:48:24.739Z,961,Tablet,2,1859.19
2024-08-14T11:48:24.739Z,349,Headphones,1,1717.78
2024-08-29T11:48:24.739Z,270,Tablet,2,784.76
2024-05-11T11:48:24.739Z,95,Tablet,3,209.8
2024-06-05T11:48:24.739Z,695,Tablet,2,341.18
2024-05-09T11:48:24.739Z,45,Smartwatch,5,423.97
2024-07-24T11:48:24.739Z,707,Laptop,2,430.62
2024-03-08T11:48:24.739Z,971,Smartphone,2,1583.19
2024-04-09T11:48:24.739Z,84,Smartphone,1,1325.66
2024-08-17T11:48:24.739Z,93,Headphones,5,1653.28
2024-06-12T11:48:24.739Z,498,Laptop,4,387.29
2024-02-06T11:48:24.739Z,201,Laptop,3,1903.4
2024-07-07T11:48:24.739Z,50,Tablet,3,195.14
2024-03-18T11:48:24.739Z,665,Smartphone,3,1676.08
2024-05-25T11:48:24.739Z,713,Headphones,5,1792.18
2024-01-11T11:48:24.739Z,129,Smartwatch,2,1904.41
2024-06-01T11:48:24.739Z,70,Headphones,1,1426.85
2023-12-25T11:48:24.739Z,972,Tablet,4,84.99
2024-10-05T11:48:24.739Z,21,Laptop,3,698.62
2023-11-01T11:48:24.739Z,242,Smartwatch,2,1444.87
2024-01-31T11:48:24.739Z,594,Tablet,4,1234.44
2024-06-03T11:48:24.739Z,217,Smartphone,3,794.12
2023-12-04T11:48:24.739Z,230,Laptop,4,864.82
2024-09-24T11:48:24.739Z,926,Headphones,5,947.06
2023-11-26T11:48:24.739Z,444,Tablet,2,754.09
2023-11-02T11:48:24.739Z,994,Smartphone,2,203.16
2023-10-28T11:48:24.739Z,551,Laptop,2,610.76
2024-02-27T11:48:24.739Z,524,Headphones,1,1872.5
2024-06-17T11:48:24.739Z,941,Tablet,4,352.29
2024-07-25T11:48:24.739Z,825,Laptop,5,165.24
2024-03-20T11:48:24.739Z,610,Smartphone,2,1847.92
2024-09-25T11:48:24.739Z,413,Smartwatch,5,182.97
2024-10-10T11:48:24.739Z,71,Smartphone,2,1166.86
2024-02-09T11:48:24.739Z,340,Headphones,3,753.33
2024-05-02T11:48:24.739Z,1000,Smartwatch,2,154.53
